id,state_id,address_line1,address_line2,city,postal_code,created_date,modified_date,address_type
24449,77,6908 Laguna Circle,,Seaford,3198,2019-09-01,2019-09-02,both
24502,50,5029 Blue Ridge,,Matraville,2036,2020-01-02,2020-01-05,both
24536,19,Reiherweg 5944,,Hamburg,22001,2019-10-17,2019-10-20,both
24548,50,5021 Rio Grande Drive,,Silverwater,2264,2019-11-25,2019-11-28,both
24572,79,3488 Cook St.,,Port Orchard,98366,2019-08-25,2019-08-25,both
24632,9,7338 Solano Drive,,Glendale,91203,2020-02-02,2020-02-07,both
24638,58,6230 Blue Ridge,,W. Linn,97068,2020-02-21,2020-02-22,both
24648,77,1218 Trasher Road,,Bendigo,3550,2020-03-19,2020-03-24,both
24652,64,4003 Woodcrest Dr,,Gold Coast,4217,2020-01-24,2020-01-28,both
24658,9,7581 Alaska Dr.,,Palo Alto,94303,2020-03-21,2020-03-21,both
24659,77,7113 Eastgate Ave.,,Melton,3337,2020-03-14,2020-03-19,both
24689,77,9531 Lancaster,,Geelong,3220,2020-01-15,2020-01-20,both
24711,9,456 Stanford Way,,National City,91950,2020-02-04,2020-02-06,both
24713,77,6385 Mark Twain,,Bendigo,3550,2019-09-10,2019-09-13,both
24719,9,1506 St. George Court,,Concord,94519,2019-10-09,2019-10-10,both
24751,50,9353 Creekside Dr.,,Wollongong,2500,2019-10-01,2019-10-05,both
24756,66,6645 Sinaloa,,Findon,5023,2019-10-29,2019-10-29,both
24776,9,6177 Golf Club Road,,El Cajon,92020,2019-09-16,2019-09-17,both
24790,50,8478 Logan Ct.,,St. Leonards,2065,2020-01-05,2020-01-06,both
24805,79,7031 Horseshoe Circle,,Walla Walla,99362,2019-12-03,2019-12-08,both
24810,58,4814 Seascape Circle,,Beaverton,97005,2019-10-24,2019-10-25,both
24815,14,4650 Franklin Canyon Road,,Leeds,LE18,2019-11-27,2019-11-27,both
24835,7,399 Orange Street,,Westminster,V3L 1H4,2020-02-25,2020-02-26,both
24836,9,6767 Stinson,,Santa Cruz,95062,2019-09-13,2019-09-18,both
24851,79,318 Liana Lane,,Puyallup,98371,2019-10-25,2019-10-28,both
24873,71,458 Union St,,Hobart,7001,2019-09-09,2019-09-11,both
24894,9,5087 Bonita Ave.,,Concord,94519,2020-03-12,2020-03-14,both
24905,50,4197 Ironwood Drive,,Lane Cove,1597,2019-11-18,2019-11-21,both
24913,50,7793 Kaski Ln.,,Goulburn,2580,2019-10-10,2019-10-10,both
24940,70,Celler Weg 5040,Verkaufsabteilung,Münster,48001,2019-09-15,2019-09-19,both
24945,14,619 Natalie Drive,,Woolston,WA1 4SY,2019-10-23,2019-10-26,both
24950,50,485 Starlyn Dr.,,Newcastle,2300,2019-11-24,2019-11-29,both
24951,77,8398 Mt. Hood Circle,,Sunbury,3429,2020-01-12,2020-01-15,both
24985,79,2204 Terry Lynn Lane,,Marysville,98270,2020-02-11,2020-02-16,both
24994,9,8779 Knollview Court,,Torrance,90505,2020-03-03,2020-03-07,both
25018,50,251 Ravenwood Dr.,,Malabar,2036,2019-09-01,2019-09-05,both
25026,14,8887 Entrada Circle,,London,W1N 9FA,2019-11-14,2019-11-19,both
25027,7,448 Roanoke Dr.,,Langford,V9,2019-09-30,2019-10-01,both
25044,79,549 Via Appia,,Burien,98168,2019-12-28,2020-01-02,both
25097,9,3444 Elkwood Dr.,,San Gabriel,91776,2020-03-13,2020-03-13,both
25120,19,Waldstr 191,,Darmstadt,64283,2020-02-22,2020-02-26,both
25136,9,5701 San Miguel Road,,Woodland Hills,91364,2019-11-17,2019-11-19,both
25139,7,869 Cherry St.,,Sooke,V0,2020-01-21,2020-01-25,both
25143,14,3186 Concord Ct.,,Warrington,WA1,2019-09-24,2019-09-29,both
25171,9,7201 Elk Dr.,,Coronado,92118,2020-02-07,2020-02-12,both
25189,7,152 Scenic Ave.,,Royal Oak,V8X,2020-02-23,2020-02-26,both
25204,79,6387 Balhan Dr.,,Bremerton,98312,2020-03-15,2020-03-18,both
25236,9,5232 Fourth St.,,Downey,90241,2019-12-27,2019-12-28,both
25290,77,5357 Willow Drive,,Bendigo,3550,2020-01-21,2020-01-24,both
25292,50,3189 La Salle St.,,Lavender Bay,2060,2019-10-11,2019-10-11,both
25298,50,9093 Kirker Pass Road,,Springwood,2777,2020-02-05,2020-02-05,both
25312,71,3252 Hamlet,,Hobart,7001,2020-03-01,2020-03-03,both
25324,77,626 Bentley Street,,Melbourne,3000,2019-10-09,2019-10-10,both
25342,77,3815 Berry Dr.,,Bendigo,3550,2020-03-13,2020-03-18,both
25346,79,1299 Bundros Court,,Kirkland,98033,2019-08-24,2019-08-28,both
25351,58,3567 Sierra Street,,Beaverton,97005,2019-10-03,2019-10-05,both
25353,71,8679 Mt. Tamlapais Place,,Hobart,7001,2019-10-01,2019-10-04,both
25365,14,5056 Argyll Ave,,W. York,BD1 4SJ,2020-03-07,2020-03-10,both
25368,50,9513 Roslyn Drive,,St. Leonards,2065,2019-11-17,2019-11-20,both
25384,64,2190 Rock Creek Way,,Caloundra,4551,2019-08-29,2019-09-02,both
25395,9,5627 Imperial Dr.,,Beverly Hills,90210,2019-11-29,2019-12-04,both
25405,66,7770 Mota Dr.,,Findon,5023,2019-09-22,2019-09-22,both
25438,50,8373 Endriss,,Milsons Point,2061,2020-02-12,2020-02-13,both
25441,9,3624 Garaventa Drive,,Bellflower,90706,2019-11-29,2019-11-29,both
25446,50,3196 Peachwillow,,Wollongong,2500,2019-08-22,2019-08-23,both
25449,50,1020 Carletto Drive,,Matraville,2036,2020-02-27,2020-03-02,both
25450,50,2681 Black Walnut Ct.,,Newcastle,2300,2020-03-04,2020-03-09,both
25484,50,6526 Edie Ct.,,Lavender Bay,2060,2020-01-03,2020-01-04,both
25489,14,8154 Pheasant Circle,,London,SW1P 2NU,2019-09-10,2019-09-10,both
25498,50,658 Contra Costa Blvd,,Lavender Bay,2060,2019-12-10,2019-12-10,both
25519,77,6886 Melody Drive,,Sunbury,3429,2019-11-10,2019-11-12,both
25528,14,9437 Cambridge Dr.,,Billericay,CM11,2020-03-09,2020-03-11,both
25529,9,1019 Buchanan Road,,Woodland Hills,91364,2019-10-20,2019-10-21,both
25531,58,6440 Co Road,,Lake Oswego,97034,2019-10-08,2019-10-08,both
25548,7,2595 Franklin Canyon Rd.,,Vancouver,V7L 4J4,2019-11-10,2019-11-14,both
25549,64,4764 Gatter Court,,Gold Coast,4217,2020-02-10,2020-02-13,both
25556,9,3663 Colt Ct.,,Santa Monica,90401,2019-11-30,2019-12-03,both
25568,64,8228 Kinross Dr.,,Brisbane,4000,2020-01-04,2020-01-09,both
25572,77,3511 B Eagle Peak Rd.,,Bendigo,3550,2019-08-24,2019-08-26,both
25586,79,4160 Saranap,,Everett,98201,2019-10-01,2019-10-05,both
25604,14,1782 Poplar Ave.,,Milton Keynes,MK8 8DF,2020-03-10,2020-03-14,both
25607,9,8900 Escobar,,West Covina,91791,2019-12-27,2019-12-28,both
25643,9,4228 Creekside Drive,,Berkeley,94704,2020-03-10,2020-03-13,both
25659,50,8703 Carleton Street,,Goulburn,2580,2019-11-08,2019-11-13,both
25708,50,2511 Via Appia,,North Ryde,2113,2019-11-18,2019-11-21,both
25747,66,8180 Saclan Terr.,,Perth,6006,2020-01-08,2020-01-11,both
25765,71,5070 Paraiso Ct,,Hobart,7001,2020-02-27,2020-03-02,both
25774,50,11 Sunrise Drive,,Darlinghurst,2010,2020-03-08,2020-03-10,both
25781,64,7824 Frayne Ln,,Caloundra,4551,2020-02-05,2020-02-10,both
25842,9,7259 Brock Lane,,Burlingame,94010,2019-12-24,2019-12-27,both
25873,14,1339 W. Hookston Road,,Bury,PE17,2019-10-01,2019-10-04,both
25882,77,7062 Clayton Rd.,,South Melbourne,3205,2020-03-08,2020-03-12,both
25894,50,7838 Euclid Ave.,,Port Macquarie,2444,2019-10-01,2019-10-05,both
25917,58,2835 The Trees Drive,,Lake Oswego,97034,2019-12-19,2019-12-19,both
25932,58,7961 Red Maple Ct.,,Portland,97205,2019-10-23,2019-10-27,both
25938,9,2874 Via Del Verdes,,Beverly Hills,90210,2020-02-08,2020-02-13,both
25970,53,Hellweg 4754,,Paderborn,33098,2019-09-02,2019-09-05,both
25978,79,1410 N Ranchford Court,,Burien,98168,2020-03-01,2020-03-01,both
25985,9,7886 Fairfield Avenue,,Newport Beach,92625,2020-01-04,2020-01-09,both
25989,9,410 Cardinet Drive,,Bellflower,90706,2019-08-24,2019-08-27,both
25995,77,9950 Edward Ave,,Cranbourne,3977,2020-02-17,2020-02-21,both
25997,79,1613 Santa Maria,,Bellingham,98225,2019-11-08,2019-11-10,both
25999,79,9808 Deerfield Dr.,,Renton,98055,2020-01-27,2020-01-29,both
26021,71,7523 Cordoba Way,,Hobart,7001,2020-02-03,2020-02-03,both
26037,58,1293 Silverwood Drive,,Lake Oswego,97034,2019-10-11,2019-10-13,both
26041,9,5738 Bent Tree Lane,,El Cajon,92020,2020-02-26,2020-03-02,both
26048,50,6930 Lake Nadine Place,,Lane Cove,1597,2019-10-13,2019-10-18,both
26049,20,Heideweg 2459,,Frankfurt am Main,60355,2019-12-27,2019-12-27,both
26062,50,2515 Live Oak,,St. Leonards,2065,2019-10-31,2019-11-01,both
26077,50,1454 Colton Ln,,St. Leonards,2065,2020-02-27,2020-02-27,both
26084,79,8693 Balhan Dr.,,Everett,98201,2019-09-12,2019-09-13,both
26090,79,4421 Euclid Ave.,,Walla Walla,99362,2019-10-09,2019-10-12,both
26101,50,7492 Duckhorn Court,,Port Macquarie,2444,2019-10-17,2019-10-17,both
26154,50,7800 Olivera Rd.,,Silverwater,2264,2020-02-01,2020-02-02,both
26165,70,Haberstr 41,,Stuttgart,70452,2019-10-20,2019-10-24,both
26177,50,7754 Lafayette Street,,Lavender Bay,2060,2019-11-10,2019-11-11,both
26191,50,57 Wolf Way,,North Ryde,2113,2020-01-15,2020-01-17,both
26209,14,2670 Trailview Circle,,Peterborough,PB12,2019-11-05,2019-11-07,both
26226,70,Curieweg 5777,,Münster,48001,2019-09-19,2019-09-24,both
26228,50,2159 Barbie Dr.,,Wollongong,2500,2019-10-15,2019-10-20,both
26266,50,2096 Estudillo Street,,Springwood,2777,2019-12-24,2019-12-28,both
26280,64,7922 Rock Island Drive,,East Brisbane,4169,2019-10-16,2019-10-17,both
26319,64,2241 V St.,,Hawthorne,4171,2020-02-05,2020-02-08,both
26326,9,3234 Royal Arch Court,,Burlingame,94010,2019-10-05,2019-10-08,both
26341,9,8361 Flora Ave.,,Downey,90241,2019-10-06,2019-10-10,both
26343,77,1312 Skycrest Drive,,Geelong,3220,2019-11-11,2019-11-13,both
26353,79,2461 Stephine Way,,Ballard,98107,2019-12-18,2019-12-19,both
26358,66,636 Vine Hill Way,,Cloverdale,6105,2019-09-29,2019-09-29,both
26370,79,137 Lancelot Dr,,Bellingham,98225,2020-02-11,2020-02-12,both
26379,50,3464 Chilpancingo Park,,Lane Cove,1597,2020-02-08,2020-02-09,both
26385,8,Rotthäuser Weg 202,,Ingolstadt,85049,2019-11-18,2019-11-21,both
26403,50,5727 Eola,,Rhodes,2138,2019-09-22,2019-09-24,both
26407,50,8995 Stanford St.,,Darlinghurst,2010,2019-10-19,2019-10-24,both
26423,71,2741 Gainborough Dr.,,Hobart,7001,2019-10-12,2019-10-12,both
26446,77,6119 Grasswood Circle,,Cranbourne,3977,2019-09-05,2019-09-05,both
26455,50,6029 Camelback Road,,Goulburn,2580,2019-10-21,2019-10-23,both
26459,64,1378 California St.,,Hawthorne,4171,2020-03-15,2020-03-16,both
26480,77,9746 Hillsborough Ct,,Warrnambool,3280,2019-11-24,2019-11-26,both
26535,14,4493 N. Broadway,,Birmingham,B29 6SL,2019-12-31,2020-01-04,both
26541,77,1291 Arguello Blvd.,,Melton,3337,2019-12-04,2019-12-07,both
26547,77,4378 Dover Way,,Bendigo,3550,2019-12-19,2019-12-19,both
26601,50,9080 San Carlos Avenue,,Sydney,1002,2019-09-09,2019-09-13,both
26605,9,8018 Pinnacle Drive,,Burbank,91502,2020-01-04,2020-01-07,both
26606,9,1694 Ohara Avenue,,Burbank,91502,2020-01-31,2020-02-02,both
26643,66,8856 Mt. Wilson Way,,Findon,5023,2020-01-21,2020-01-24,both
26676,9,9604 Ryan Rd.,,Redwood City,94063,2019-09-29,2019-10-03,both
26702,50,1825 Corte Del Prado,,Sydney,1002,2019-09-22,2019-09-22,both
26729,14,1102 Geary Ct,,Lancaster,LA1 1LN,2019-10-13,2019-10-17,both
26735,64,6513 Beauer Lane,,Hervey Bay,4655,2019-09-14,2019-09-19,both
26762,9,423 East 33rd Street,,Burlingame,94010,2020-01-11,2020-01-12,both
26831,64,7848 Silver Cypress Ct.,,Hawthorne,4171,2020-03-20,2020-03-20,both
26896,77,7074 N. Spoonwood Court,,Cranbourne,3977,2019-12-18,2019-12-20,both
26952,58,8459 Silver Oaks Place,,Beaverton,97005,2019-12-22,2019-12-25,both
26957,9,9444 Camelback Ct.,,Beverly Hills,90210,2019-09-26,2019-09-29,both
26971,14,1883 Cowell Rd.,,Warrington,WA1,2020-02-01,2020-02-05,both
26991,50,4921 St. Geemain Lane,,Springwood,2777,2019-10-05,2019-10-09,both
26992,14,2676 Santa Fe Street,,London,SE1 8HL,2020-02-06,2020-02-09,both
27011,64,9231 Brook Hollow Ct.,,East Brisbane,4169,2020-01-02,2020-01-06,both
27033,64,6897 Deerfield Dr.,,Hawthorne,4171,2020-01-31,2020-02-05,both
27039,7,9810 Rishell Ct.,,Sooke,V0,2020-01-13,2020-01-15,both
27060,19,Wolfgangstraße 48,,Kassel,34117,2020-01-23,2020-01-26,both
27061,64,7199 Santa Fe Dr.,,Hervey Bay,4655,2020-01-30,2020-02-04,both
27064,7,5075 William Reed Dr.,,Royal Oak,V8X,2020-02-07,2020-02-08,both
27084,64,1903 Vista Place,,Brisbane,4000,2019-12-27,2019-12-29,both
27110,77,1340 Starlyn Dr.,,Cranbourne,3977,2020-03-21,2020-03-26,both
27121,77,6904 Sunset Way,,Warrnambool,3280,2019-11-26,2019-11-29,both
27151,9,9727 N. Michell Canyon Rd.,,Downey,90241,2019-09-17,2019-09-18,both
27153,9,9260 Brown St.,,Novato,94947,2020-02-29,2020-03-05,both
27241,9,6059 Dutch Slough Rd.,,Lincoln Acres,91950,2019-09-03,2019-09-05,both
27248,8,Zimmerstr 24266,,Ingolstadt,85049,2019-11-01,2019-11-03,both
27268,14,2334 Brandywine Way,,Cheltenham,GL50,2019-11-29,2019-12-02,both
27285,77,904 Bales Court,,Melbourne,3000,2020-03-08,2020-03-09,both
27287,79,4061 Vinewood Dr.,,Bremerton,98312,2019-10-03,2019-10-05,both
27306,9,2071 Concord Blvd.,,Burbank,91502,2019-10-22,2019-10-23,both
27307,64,8808 Geneva Ave,,Gold Coast,4217,2019-11-03,2019-11-04,both
27309,7,9869 Fall Creek,,Port Hammond,V6B 3P7,2020-01-09,2020-01-11,both
27324,14,6180 E. 6th Street,,Bury,PE17,2019-12-27,2019-12-27,both
27328,9,4736 S. Royal Links Circle,,Berkeley,94704,2020-01-31,2020-02-01,both
27334,50,4052 Mt. Wilson Way,,Darlinghurst,2010,2019-12-21,2019-12-26,both
27345,64,1224 Shoenic,,East Brisbane,4169,2019-08-18,2019-08-20,both
27382,14,8531 Bayter Court,,W. York,BD1 4SJ,2020-03-08,2020-03-12,both
27432,79,1872 Carletto Drive,,Puyallup,98371,2020-02-18,2020-02-19,both
27466,70,Am Gallberg 222,,Offenbach,63009,2019-12-15,2019-12-15,both
27468,50,9775 Redrock Drive,,Goulburn,2580,2019-10-25,2019-10-30,both
27487,9,1063 Pinehurst Court,,Lakewood,90712,2019-11-06,2019-11-09,both
27498,50,4917 Violet Ct.,,Lane Cove,1597,2020-01-10,2020-01-13,both
27515,9,1450 A St.,,Woodland Hills,91364,2019-12-22,2019-12-25,both
27521,9,7177 Danesta Dr.,,Burbank,91502,2019-10-24,2019-10-26,both
27524,64,2131 Minert Rd.,,Gold Coast,4217,2019-09-13,2019-09-15,both
27527,66,7034 Carson,,Perth,6006,2019-12-24,2019-12-29,both
27605,9,3931 Scott Street,,Mill Valley,94941,2020-02-16,2020-02-21,both
27653,79,2556 San Remo Ct,,Yakima,98901,2019-11-23,2019-11-28,both
27677,79,7603 Bayview Ct.,,Bremerton,98312,2019-12-25,2019-12-29,both
27707,9,4264 Oak Creek Ct.,,Beverly Hills,90210,2020-02-02,2020-02-02,both
27730,77,6631 Highland Dr.,,Melbourne,3000,2019-12-07,2019-12-10,both
27731,50,8357 Sandy Cove Lane,,Lavender Bay,2060,2019-09-29,2019-10-02,both
27753,50,9073 Stimel Drive,,Lavender Bay,2060,2020-02-09,2020-02-10,both
27754,58,5603 Blackridge Drive,,Lake Oswego,97034,2020-01-29,2020-01-31,both
27774,64,517 Soto St.,,Caloundra,4551,2019-11-14,2019-11-18,both
27798,64,1045 Lolita Drive,,Townsville,4810,2020-01-19,2020-01-19,both
27815,64,5065 Maywood Lane,,Caloundra,4551,2020-02-29,2020-03-05,both
27816,50,6629 Polson Circle,,Sydney,1002,2019-10-31,2019-11-04,both
27841,50,7065 Rock Creek Way,,Darlinghurst,2010,2019-10-14,2019-10-16,both
27852,50,7892 Mitchelleanjen Ln.,,Springwood,2777,2019-12-07,2019-12-07,both
27886,9,1226 Shoenic,,Coronado,92118,2020-01-19,2020-01-23,both
27896,79,1399 Firestone Drive,,Port Orchard,98366,2020-02-03,2020-02-04,both
27897,14,5074 Ulfinian Way,,London,SW1P 2NU,2020-03-08,2020-03-11,both
27900,9,6058 Hill Street,,Downey,90241,2020-01-26,2020-01-29,both
27949,79,7086 O St.,,Port Orchard,98366,2020-03-19,2020-03-24,both
27974,9,4310 Kenston Dr.,,Santa Monica,90401,2020-01-25,2020-01-30,both
28003,9,5452 Corte Gilberto,,Concord,94519,2019-10-01,2019-10-04,both
28006,7,3570 Court Lane,,Cliffside,V8Y 1L1,2020-02-11,2020-02-11,both
28036,14,7028 San Gabriel Dr.,,York,YO15,2020-02-19,2020-02-22,both
28118,64,1455 Fountain Road,,Hervey Bay,4655,2020-03-04,2020-03-07,both
28132,79,6697 Ridge Park Drive,,Everett,98201,2019-11-25,2019-11-28,both
28141,14,6532 Pinecrest Rd,,York,YO15,2019-12-19,2019-12-21,both
28149,70,Auf der Krone 4775,,Münster,48001,2019-09-20,2019-09-20,both
28150,14,8033 Brook Street,,York,Y024 1GF,2019-11-27,2019-11-27,both
28185,14,6772 Northstar Drive,,Reading,RG7 5H7,2019-11-30,2019-12-01,both
28186,50,2460 Tanager Court,,Newcastle,2300,2020-01-19,2020-01-19,both
28195,9,8157 W. Buchanan,,Woodland Hills,91364,2019-10-08,2019-10-10,both
28202,9,5186 Oeffler Ln.,,Chula Vista,91910,2020-03-12,2020-03-13,both
28203,14,507 Sahara Drive,,Gateshead,GA10,2020-03-14,2020-03-14,both
28213,77,9276 Blackwood Drive,,Melbourne,3000,2019-08-23,2019-08-27,both
28214,66,6684 Galloway Drive,,Perth,6006,2019-08-31,2019-08-31,both
28217,64,1160 Camelback Road,,Hervey Bay,4655,2019-10-12,2019-10-13,both
28261,14,9891 Clayton Way,,London,SW19 3RU,2020-01-18,2020-01-18,both
28267,9,478 Grant St,,Bellflower,90706,2019-09-22,2019-09-27,both
28273,14,1996 Glenhaven Ave South,,Warrington,WA1,2020-02-24,2020-02-24,both
28285,9,2383 Pepper Drive,,Daly City,94015,2020-02-11,2020-02-14,both
28292,9,1275 West Street,,National City,91950,2020-01-01,2020-01-01,both
28318,9,3162 Asilomaar Dr,,San Diego,92102,2020-01-07,2020-01-11,both
28324,50,7201 Elk Dr.,,Lavender Bay,2060,2020-03-18,2020-03-18,both
28326,20,Parkstr 42,,Hamburg,20354,2019-12-27,2019-12-27,both
28347,9,5765 Mellowood St.,,Novato,94947,2020-02-01,2020-02-01,both
28349,50,1154 Regina Lane,,St. Leonards,2065,2019-11-01,2019-11-02,both
28360,9,3029 Heather Leaf Ln.,,Los Angeles,90012,2019-10-15,2019-10-20,both
28362,79,2815 La Vuelta,,Everett,98201,2020-01-13,2020-01-15,both
28370,53,Krönerweg 7677,,Paderborn,33098,2020-01-10,2020-01-11,both
28385,14,708 Bonifacio,,Newcastle upon Tyne,NT20,2019-12-15,2019-12-17,both
28388,9,1736 Windsor Drive,,Coronado,92118,2020-01-28,2020-01-30,both
28414,64,8062 Oakgrove,,Gold Coast,4217,2019-12-15,2019-12-18,both
28420,50,5455 Grenola Dr,,Milsons Point,2061,2019-08-30,2019-09-01,both
28431,9,9991 El Pintado Road,,Lemon Grove,91945,2019-09-29,2019-09-29,both
28472,50,1431 Rancho View Drive,,Lane Cove,1597,2019-12-16,2019-12-17,both
28478,50,7560 Franklin Canyon Road,,Malabar,2036,2019-09-22,2019-09-24,both
28486,79,9090 Cristobal,,Bremerton,98312,2020-02-27,2020-03-03,both
28503,50,3788 Canyon Creek Drive,,Wollongong,2500,2019-12-08,2019-12-08,both
28561,77,1872 Walnut Avenue,,Melton,3337,2020-02-25,2020-02-25,both
28590,50,6679 Cornelius Dr,,Darlinghurst,2010,2020-03-15,2020-03-18,both
28592,7,3754 Alray Drive,,Oak Bay,V8P,2019-12-04,2019-12-04,both
28595,9,4782 Mt. Whitney Dr.,,Bellflower,90706,2020-02-12,2020-02-17,both
28610,66,7411 Crivello Avenue,,Cloverdale,6105,2020-02-18,2020-02-20,both
28626,9,1190 Hill Top Rd.,,Concord,94519,2020-01-17,2020-01-21,both
28648,14,1536 Camino Verde Ct.,,Newcastle upon Tyne,NT20,2020-03-05,2020-03-09,both
28654,70,Bundesallee 2461,,Sulzbach Taunus,66272,2020-01-23,2020-01-23,both
28677,9,6067 Mt. Diablo St.,,Torrance,90505,2019-12-02,2019-12-06,both
28709,9,2863 Polk Street,,Torrance,90505,2020-02-08,2020-02-10,both
28744,9,3284 Bynum Way,,Lakewood,90712,2020-02-18,2020-02-19,both
28770,77,7008 Buckingham Dr.,,Cranbourne,3977,2019-10-15,2019-10-17,both
28776,71,9825 Mt. Dell Drive,,Hobart,7001,2020-01-29,2020-01-29,both
28792,79,3168 Thames Drive,,Marysville,98270,2019-11-08,2019-11-11,both
28808,14,2581 Bentley Ct,,Reading,RG7 5H7,2019-11-21,2019-11-21,both
28827,50,6757 Pamplona Ct.,,Coffs Harbour,2450,2020-02-16,2020-02-16,both
28832,66,9924 Trinidad,,Perth,6006,2020-02-15,2020-02-15,both
28834,9,682 Ada Dr.,,Bellflower,90706,2019-12-29,2019-12-31,both
28851,9,2775 Heather Leaf Ln.,,Chula Vista,91910,2020-02-20,2020-02-24,both
28872,58,4092 Tupelp Drive,,Woodburn,97071,2019-11-09,2019-11-11,both
28877,9,6615 Winterglenn Way,,Redwood City,94063,2019-09-23,2019-09-25,both
28889,77,5547 Montoya,,Geelong,3220,2020-01-01,2020-01-03,both
28904,9,8115 Royal Links Ct,,Lakewood,90712,2020-01-01,2020-01-05,both
28908,66,6231 Altura Drive,,Perth,6006,2019-11-03,2019-11-06,both
28923,85,Kappellweg 613,,Eilenburg,04838,2019-10-11,2019-10-13,both
28928,79,8461 Lodge Drive,,Issaquah,98027,2020-02-18,2020-02-20,both
28941,64,1288 Mt. Dias Blvd.,,East Brisbane,4169,2020-01-07,2020-01-09,both
28946,79,3589 G Street,,Bremerton,98312,2020-01-28,2020-01-31,both
28968,70,Alderstr 27,,Offenbach,63009,2019-11-11,2019-11-11,both
28971,50,2356 Orange St,,Lavender Bay,2060,2019-09-25,2019-09-30,both
28981,50,9637 Arata Way,,Newcastle,2300,2020-01-18,2020-01-22,both
29002,9,3328 Via Cortez,,Long Beach,90802,2020-01-24,2020-01-28,both
29015,9,1060 Mcelroy Court,,Burbank,91502,2019-10-24,2019-10-28,both
29045,77,5484 The Trees Dr.,,Sunbury,3429,2020-01-28,2020-01-29,both
29057,70,Kapellstr 4767,,Saarbrücken,66001,2019-12-31,2020-01-03,both
29093,50,2800 San Ramon Road,,Lane Cove,1597,2020-02-08,2020-02-12,both
29096,79,1025 R St.,,Kirkland,98033,2019-12-17,2019-12-20,both
29123,77,1058 Kirker Pass Road,,Bendigo,3550,2020-02-28,2020-02-29,both
29150,66,8798 Valley Manor,,Perth,6006,2020-03-09,2020-03-10,both
29179,58,3414 Jason Court,,Milwaukie,97222,2020-02-05,2020-02-10,both
29207,50,2773 Bonifacio Street,,Goulburn,2580,2020-02-03,2020-02-08,both
29208,77,6566 Pinole Valley Rd.,,Warrnambool,3280,2019-09-28,2019-09-28,both
29209,77,8991 Temple Court,,Melbourne,3000,2020-01-19,2020-01-21,both
29220,9,2559 Gumwood,,Grossmont,91941,2020-01-24,2020-01-26,both
29223,14,5753 Megan Dr.,,London,EC1R 0DU,2020-02-13,2020-02-17,both
29253,66,8817 Cynthia Drive,,Findon,5023,2019-12-17,2019-12-20,both
29262,14,3141 Jalalon Place,,Stoke-on-Trent,AS23,2019-08-28,2019-08-31,both
29271,53,Reiherweg 5944,,Leipzig,04139,2019-10-19,2019-10-24,both
29277,20,Postfach 77 06 06,,Paderborn,33041,2020-02-17,2020-02-19,both
29280,9,9838 Carob Way,,Mill Valley,94941,2019-11-03,2019-11-08,both
29283,50,1986 St. Andrews Way,,Silverwater,2264,2020-01-06,2020-01-09,both
29300,50,9064 La Paz,,North Sydney,2055,2020-02-05,2020-02-10,both
29302,14,9186 West Boyd Rd.,,Milton Keynes,MK8 8DF,2020-02-25,2020-03-01,both
29335,64,3839 Northgate Road,,Hervey Bay,4655,2019-09-16,2019-09-18,both
29348,19,Werftstr 566,,Berlin,13441,2019-09-09,2019-09-10,both
29362,9,2477 Macalven Drive,,Burbank,91502,2020-01-18,2020-01-22,both
29375,77,6550 Mallard Dr,,Melbourne,3000,2019-10-11,2019-10-12,both
29384,9,4070 Orange Street,,Beverly Hills,90210,2020-02-08,2020-02-11,both
29392,50,7352 Mt. Wilson Pl.,,North Ryde,2113,2019-11-23,2019-11-23,both
29420,50,3000 Wildcat Circle,,Darlinghurst,2010,2019-11-29,2019-12-03,both
29438,50,1681 Lighthouse Way,,Port Macquarie,2444,2019-11-21,2019-11-23,both
29500,14,5497 Brandywine Way,,Kirkby,KB9,2019-11-13,2019-11-13,both
29511,7,2528 Fall Creek Road,,Newton,V2M1S6,2020-03-10,2020-03-13,both
29527,79,3982 San Michele Drive,,Marysville,98270,2020-01-12,2020-01-16,both
29528,19,Hunzinger Allee 153,,Dresden,01071,2019-11-29,2019-12-01,both
29545,14,7516 Laguna Street,,Woolston,WA1 4SY,2020-03-06,2020-03-06,both
29607,9,2215 La Corte Bonita,,Chula Vista,91910,2019-10-29,2019-10-31,both
29615,9,7942 Palms,,Lakewood,90712,2020-03-21,2020-03-21,both
29616,7,6274 San Antonio,,Victoria,V8V,2019-12-18,2019-12-21,both
29621,9,466 E St.,,Colma,94014,2020-02-09,2020-02-10,both
29632,50,485 Ash Lane,,Matraville,2036,2019-12-23,2019-12-26,both
29634,50,4641 Brown St.,,Port Macquarie,2444,2019-11-20,2019-11-20,both
29719,50,1226 Shoenic,,Silverwater,2264,2019-12-24,2019-12-24,both
29741,79,9245 Escobar,,Burien,98168,2020-01-28,2020-01-31,both
29742,9,4159 Apple Drive,,Bellflower,90706,2019-10-05,2019-10-06,both
29763,19,Carlsplatz 123,,Hamburg,22001,2019-12-21,2019-12-26,both
29772,53,Auf dem Ufer 764,,Paderborn,33098,2019-08-29,2019-09-01,both
29786,50,8909 Chestnut Ave.,,Port Macquarie,2444,2019-12-29,2019-12-29,both
29790,7,6854 Veale Ave.,,Cliffside,V8Y 1L1,2020-02-27,2020-03-03,both
29796,64,7392 Coachman Place,,Rockhampton,4700,2019-12-30,2020-01-03,both
